productName,brand,price,currency,GTIN
Örtagårdskrydda,SANTA MARIA,26.95,SEK,7311311026584
Grand Kaffe Gold,GRAND,88.95,SEK,8600103056250
Hundmat Valp,DOGGY PROFESSIONAL,119,SEK,7311030117617
Ingefära Malen,SANTA MARIA,9.95,SEK,7311311026300
Ägg M/L EKO KRAV,GARANT EKO,43.5,SEK,7340083487798
Granola Mandel/Hasselnöt,RISENTA,44.95,SEK,7311312007094
Kitkat 4-Finger White,NESTLÉ,8.5,SEK,8445290552150
Kitkat 4-Finger Dark,NESTLÉ,8.5,SEK,8445290542281
Granola Äpple/Kanel,RISENTA,44.5,SEK,7311312007100
1 Hour Tan Dark,COCOA BROWN,94.95,SEK,5391018043017
Pink Tanning Mitt,COCOA BROWN,52.95,SEK,5391018041921
Kitkat 4-Finger Hazelnut,NESTLÉ,8.5,SEK,8445290551641
Tandkräm Complete Protection Whitening,PARODONTAX,44.95,SEK,5054563118240
Gevalia Ebony,TASSIMO,57.95,SEK,8711000502846
Timjan,SANTA MARIA,34.95,SEK,7311311026720
Jumbo Cashewnötter Rostade/Havssalt,EXOTIC SNACKS,64.95,SEK,7391814006283
Schampo Normal,BARNÄNGEN,20.95,SEK,7332531106368
Asian Wok Pad Thai,SANTA MARIA,37.95,SEK,7311310034382
Caribbean,NOCCO,19.95,SEK,7340131600216
Balsam Glans,BARNÄNGEN,21.95,SEK,7332531106795
1 Hour Tan Extra Dark,COCOA BROWN,94.95,SEK,5391018046117
Balsam Normal,BARNÄNGEN,20.95,SEK,7332531106979
Vitlök, Klass 1,None,16.95,SEK,8412187000025
Nötmix Honung/Chili,EXOTIC SNACKS,33.5,SEK,7391814006344
Balsamspray Hallon,BARNÄNGEN KIDS,28.5,SEK,7332531107235
Balsam Volym,BARNÄNGEN,20.95,SEK,7332531107297
Sojasås,KIKKOMAN,72.95,SEK,8715035110809
Schampo Volym,BARNÄNGEN,21.95,SEK,7332531107754
Schampo Glans,BARNÄNGEN,20.95,SEK,7332531107990
Runt Ris,CHICO CHEF,29.95,SEK,8001436000055
Schampo/Duschgel Blåbär,BARNÄNGEN KIDS,25.5,SEK,7332531108058
Gräddfil 12%,WAPNÖ,26.5,SEK,7331102001804
Vita Bönor,SEVAN,12.95,SEK,7331217790051
Schampo/Balsam Hallon,BARNÄNGEN KIDS,25.5,SEK,7332531108119
Varmkorv,NYHLÉNS HUGOSONS,43.95,SEK,7393263071157
Middagsklart Citronsås,ABBA,26.5,SEK,7311171006221
Persillade,SANTA MARIA,28.95,SEK,7311311026560
Kikärtor,SEVAN,15.5,SEK,7331217790013
Tofu Marinerad,YIPIN,30.95,SEK,7332040300516
Potatissallad Gourmet Grill,RYDBERGS,42.95,SEK,7313160004386
Frörost Fullkorn,GARANT,26.95,SEK,7311043004515
Hundmat Skonsam,DOGGY PROFESSIONAL,449,SEK,7311030117549
Birgittaljus Röd,LILJEHOLMENS,59.95,SEK,7310181617434
Hundmat Valp,DOGGY PROFESSIONAL,359,SEK,7311030117624
Touch Of Taste Grönsaksfond,BONG,34.95,SEK,7322550052708
Potatissallad Gourmet,RYDBERGS,29.95,SEK,7313160004331
Halstabletter Ginger/Eucalyptus,WELLIBITES,18.95,SEK,7350101690161
Bitsocker Snabb,DANSUKKER,29.95,SEK,4008671728694
Granola Apelsin/Mango/Passion,PAULÚNS,56.95,SEK,7350126081555
Nötmix Smoky Sriracha,NUTISAL,22.95,SEK,7310350132485
Parisergrill 4-Pack,NYHLÉNS HUGOSONS,39.95,SEK,7393263064982
Funny Rings,SJÖBOGÅRDENS,54.5,SEK,7350019620762
Soltorkade Tomater,GARANT,33.95,SEK,7311041062494
Smör,WAPNÖ,34.95,SEK,7331102325009
MER Päron,MER,13.95,SEK,54493834
Palsternacka, Klass 1 EKO,GARANT EKO,19.95,SEK,7331398005128
Gilleljus 20cm Vit,LILJEHOLMENS,89.95,SEK,7310181617700
Hälstift Sos,CCS,89.95,SEK,7350068603297
Hälleflundra, Fryst,ROYALGREENLAND,74.95,SEK,5740301205173
Äpplemust Med Rabarber,KULLAMUST,28.95,SEK,7330586000587
Touch Of Taste Viltfond,TOUCH OF TASTE,34.95,SEK,7322550052692
Potatissallad Gourmet,RYDBERGS,48.95,SEK,7313160004348
Dukrulle Dunicel Icewhite,DUNI,139,SEK,7321011854530
Tunnbröd Vete,MJÄLLOMS,18.5,SEK,7311860112202
Dukrulle Dunicel Cream,DUNI,139,SEK,7321011854554
Tampong Procomfort Mini,O.B.,29.95,SEK,3574660101812
Riesen Chokladkola Espresso,RIESEN,22.95,SEK,4014400935424
Dukrulle Dunicel Fuchsia,DUNI,139,SEK,7321011854608
Plåster Aqua Resist,SALVEQUICK,28.95,SEK,7310615062243
LED Kronlampa 25W E14 Fil,OSRAM,64.95,SEK,4058075436688
Tresor Choco Nut,KELLOGG'S,48.95,SEK,5053827199568
Dukrulle Dunicel Leaf Green,DUNI,139,SEK,7321011858804
LED Klotlampa 25W E14 Fil,OSRAM,64.95,SEK,4058075436602
Proteinella Hazelnut Spread,HEALTHYCO,45.5,SEK,7350021421425
LEGO® NINJAGO Zanes isdrake,LEGO,1369,SEK,5702017413020
Gurka Import, Klass 1,None,14.95,SEK,74597
Dukrulle Dunicel Mellow Rose,DUNI,139,SEK,7321011854615
Tresor Milk Choco,KELLOGG'S,48.95,SEK,5053827199667
Citronsyra,SANTA MARIA,14.95,SEK,7311311026324
Dukrulle Dunicel Ocean Teal,DUNI,139,SEK,7321011858859
Aqua Resist Míx,SALVEQUICK,23.95,SEK,7310616071244
Vispgrädde 40%,ARLA,19.95,SEK,7310865684752
LEGO® City Police Polisskola,LEGO,1099,SEK,5702017416328
Tresor Roulette,KELLOGG'S,49.95,SEK,5059319015859
Chokladkaka Mjölkchoklad,MARABOU,24.95,SEK,7622201727390
Aioli,PRINSENS,21.95,SEK,7394101450028
LEGO® Friends Heartlakes internationella skola,LEGO,1369,SEK,5702017415178
Vanilla Paste,TAYLOR&COLLEDG,79.95,SEK,5701073067192
Kaffebryggare Enjoy,MELITTA,839,SEK,4006508214457
Chokladkaka Havssalt,MARABOU,24.95,SEK,7622201726928
LEGO® Hokusai – Under vågen,LEGO,1299,SEK,5702017412160
Pölsa,NYHLÉNS HUGOSONS,27.5,SEK,7393263071324
Chokladkaka Salta Mandlar,MARABOU,24.95,SEK,7622201727512
Chokladkaka Apelsinkrokant,MARABOU,24.95,SEK,7622201727819
Vätskeersättning Hallon,VITAMINPRO,24.95,SEK,7350021421760
Chokladkaka Pistachio,MARABOU,24.95,SEK,7622201727840
LEGO® NINJAGO Jays titanrobot,LEGO,1049,SEK,5702017413013
Kronärtskocka Inlagd Carciofi Alla Romana,GARANT,38.95,SEK,7311041062470
Frukt Yoghurt Havre/Mango 6 Mån EKO,ELLA'S KITCHEN,14.95,SEK,5060107339491
LEGO® Friends Autumns hus,LEGO,899,SEK,5702017415062
Gurka, Klass 1,None,17.95,SEK,74593
Chokladkaka Lakrits/Hallon/Caramel,MARABOU,24.95,SEK,7622201727635
Tortillachips Salt,GARANT,14.95,SEK,7340083468070
Grönkål, Klass 1,None,29.95,SEK,7330606069327
Chokladkaka Oreo,MARABOU,24.95,SEK,7622201726867
Gilleljus Röd 20cm,LILJEHOLMENS,89.95,SEK,7310181617717
Baguettesallad Tonfisk,RYDBERGS,26.95,SEK,7313160001323
Risgrynsgröt KRAV,LECORA,15.95,SEK,7312920060518
Volt Mystic Blue Strong S2 Portion,VOLT,34.95,SEK,7311250006845
Volt Red Swirl S1 Portion,VOLT,34.95,SEK,7311250006852
Limabönor,SEVAN,12.95,SEK,7331217790082
LEGO® Avatar Tulkunen Paya och Crabsuit,LEGO,1299,SEK,5702017421919
Engångsknivar Trä,ELDORADO,19.95,SEK,7340083476051
LEGO® Marvel Avengers Quinjet,LEGO,1299,SEK,5702017419671
Volt Mystic Blue Strong S2 Portion Stock,VOLT,165,SEK,7311250106842
Cider Strawberry/Lime Alkoholfri,KOPPARBERGS,35.5,SEK,7393714312440
Linser Gröna,SEVAN,42.95,SEK,7331217010142
Gafflar Trä,ELDORADO,19.95,SEK,7340083476068
Volt Red Swirl S1 Portion Stock,VOLT,165,SEK,7311250106859
Engångsskedar Trä,ELDORADO,19.95,SEK,7340083476075
Teskedar I Trä,ELDORADO,19.95,SEK,7340083476082
Red Kidney,SEVAN,12.95,SEK,7331217790037
Lättostkaka Glutenfri,FRÖDINGE,32.5,SEK,7310890108018
Swave Mini Daiquiri,SWAVE,37.95,SEK,7350014730176
Toast Skagen,MANUELL DELIKATESS,79.95,SEK,2000068500007
Toast Norrland,MANUELL DELIKATESS,69.95,SEK,2000068400000
Touch Of Taste Fiskfond,BONG,34.95,SEK,7322550052685
Swave Mini Daiquiri Portion Stock,SWAVE,155,SEK,7350014730480
Mellanmjölk 1,5%,SKÅNEMEJERIER,19.95,SEK,7310867001816
Rädda Barnen Gåva 10kr,None,10,SEK,7331746304132
Thai Cube Red Curry Veg, Fryst,KITCHEN JOY,39.95,SEK,8858984830524
Rädda Barnen Gåva 20kr,None,20,SEK,7331746304149
Vegetarisk Ärtsoppa KRAV,LECORA,13.95,SEK,7312920060617
Rädda Barnen Gåva 50kr,None,50,SEK,7331746304156
Red Bull Energidryck,RED BULL,15.95,SEK,9002490215408
Rädda Barnen Gåva 5kr,None,5,SEK,7331746304361
LED Kronlampa 40W E14 Fil,OSRAM,54.95,SEK,4058075436589
LEGO® Star Wars TIE Bomber,LEGO,899,SEK,5702017421322
Sumac Malen,SEVAN,13.95,SEK,7331217780151
MER Äpple,MER,12.95,SEK,54493810
LEGO® DUPLO® Byggarbetsplats,LEGO,799,SEK,5702017416267
Laxstubbe,MANUELL DELIKATESS,199,SEK,2000125200000
Varmkorv 14-Pack,RYBERGS CHARK,99.95,SEK,7350014541567
Tortillachips Ost,GARANT,12.95,SEK,7340083467516
Caffe Gold,AMIGOS,98.95,SEK,8006924000135
Tortillachips Chili,GARANT,14.95,SEK,7340083467523
Rostade Kaffebönor,AMIGOS,98.95,SEK,8006924000128
Kalvsylta,NYHLÉNS HUGOSONS,29.95,SEK,7393192008538
Sillstubbe,MANUELL DELIKATESS,199,SEK,2000124800003
Turbo 2In1 Refill,VILEDA,155,SEK,4023103195189
Tunnbrödchips Chokladdoppade,MÖRSJÖ DELI,46.95,SEK,7350047280150
Skruf Super White Slim Fresh #2 Portion Stock,SKRUF,489,SEK,7330196006849
Russin KRAV,SALTÅ KVARN,54.95,SEK,7317731501205
Skruf Super White Slim Fresh #4 Portion Stock,SKRUF,489,SEK,7330196006900
Katrinplommon Torkade,GARANT,39.95,SEK,7340083476105
Iste Persika,GLOCKENGOLD,19.95,SEK,4013265001084
Skruf Super White Cassis #2 Portion Stock,SKRUF,489,SEK,7330196006931
Räkor Skalade, Fryst,OMEGA,59.95,SEK,7340083400193
Fransk Löksoppa,BLÅ BAND,19.95,SEK,7322550031772
Proshield Blad,GILLETTE,249,SEK,7702018390069
Kanalljus Röda,LILJEHOLMENS,94.95,SEK,7310181618103
Vitaminbjörnar,ACTIVE CARE,79.95,SEK,7070866005139
Majskolv, Klass 1,None,9.95,SEK,74078
Hönsbröstfilé Basturökt Skivad,GULDFÅGELN,24.5,SEK,7313940095511
Majssnacks Popcorn,FRIGGS,19.95,SEK,7350028547296
Äggkokare,EMERIO,229,SEK,7350034642022
LEGO® NINJAGO Kreativ ninjakloss,LEGO,789,SEK,5702017413037
Oreo Cookies,OREO,29.95,SEK,7622300336738
Vispgrädde 40% EKO KRAV,ARLA,22.5,SEK,7310865684707
LEGO® Friends Hundräddningscenter,LEGO,689,SEK,5702017415031
Chocolate Mint Orange Sockerfri,FISHERMAN'S,16.95,SEK,96192771
Kattgodis Kyckling,PRIMACAT,22.95,SEK,6430069583635
Osötade Lingon EKO KRAV,TORFOLK GÅRD,46.95,SEK,7391961312206
Morötter, Klass 1 EKO KRAV,None,15.95,SEK,7350014020567
Diskpropp Försänkt,FIXA,9.95,SEK,7340083496752
Chocolate Mint Sockerfri,FISHERMAN'S,16.95,SEK,96192788
Rabarber/Jordgubbmarmelad KRAV,TORFOLK GÅRD,32.95,SEK,7391961312183
Såpaspray,GYSINGESÅPA,69.95,SEK,7350007582485
Knox Xtra Stark Portion,KNOX,35.95,SEK,7330196008713
Champinjonsoppa,BLÅ BAND,19.95,SEK,7322550031802
Munskölj Advanced White Milder Taste,LISTERINE,54.95,SEK,3574661491820
Skruf Xtra Stark Portion Stock,KNOX,329,SEK,7330196008751
Flundra Stillahavs Fryst,OMEGA,79.95,SEK,7340083429057
Party Mix Original,LATZ,59.95,SEK,7613036592086
Zonex Berry Fresh Extra Strong Portion,ZONEX,32.95,SEK,7330196008812
Chokladkaka Daim,MARABOU,24.95,SEK,7622201727789
Salami Sticks Picante,GØL,27.5,SEK,5707196176001
Zonex Berry Fresh Extra Strong Portion Stock,ZONEX,299,SEK,7330196008850
Chokladkaka Popcorn,MARABOU,24.95,SEK,7622201727604
Sötstark Senap,FELIX,149,SEK,7310240084726
Mellanrost Hela Bönor EKO,LÖFBERGS,64.95,SEK,7310050012278
Kronljus 8-Pack Röda,LILJEHOLMENS,84.95,SEK,7310181615393
LEGO® City Brandchefens bil,LEGO,699,SEK,5702017416342
Ljusslinga Diamond Star,STAR TRADING,159,SEK,7391482051288
Chokladkaka Fudge & Havssalt,MARABOU,24.95,SEK,7622201726898
Mörkrost Hela Bönor EKO,LÖFBERGS,64.95,SEK,7310050012285
On! Tropical Spice 3mg Portion Stock,ON!,179,SEK,7350063273464
Mellanmjölkdryck Laktosfri,GRÅDÖ MEJERI,21.5,SEK,7340131391930
Tandkräm Complete Protection,PARODONTAX,46.95,SEK,5054563098696
Kanalljus Vita,LILJEHOLMENS,199,SEK,7310181618080
MER Apelsin,MER,12.95,SEK,54493803
Chokladkaka Frukt & Mandel,MARABOU,24.95,SEK,7622201727574
Gilleljus 35cm Vit,LILJEHOLMENS,119,SEK,7330620633665
Chokladkaka Mintkrokant,MARABOU,24.95,SEK,7622201727758
Tvättpulver Essential Color Pulver,A+,129,SEK,8435495827733
Tunnbrödchips Cheezps,MÖRSJÖ DELI,46.95,SEK,7350047280174
Vannemeiräkor,LERÖY,119,SEK,7392602501652
Tandkräm Ultra Clean,PARODONTAX,44.5,SEK,5054563099617
Red Cream Day,SKIN CARE,139,SEK,3600523716500
Chokladkaka Schweizernöt,MARABOU,24.95,SEK,7622201727420
Havskräftor,LERÖY,249,SEK,7392602501676
Driskpropp Med Tapp,FIXA,9.95,SEK,7340083496769
Chokladkaka Helnöt,MARABOU,24.95,SEK,7622201727543
Präst 31%,WERNERSSONS,94.95,SEK,7331494127601
Kokta Räkor Aioli,LERÖY,79.95,SEK,7392602501683
Rabarber, Fryst,GARANT,17.95,SEK,7340083497568
Laxfjärilar,LERÖY,189,SEK,7392602501690
Kaffe Brazil,LINDVALLS KAFFE,47.95,SEK,7310831020089
Mellanmjölkdryck Laktosfri,FALKÖPINGS MEJERI,21.5,SEK,7393061022283
Micellar Cleansing Water,SKIN ACTIVE,27.95,SEK,3600542081214
Wakame Färsk,LERÖY,39.95,SEK,7033352676022
Kaffe Premium,LINDVALLS CHARK,63.95,SEK,7310831020096
Proglide Blad,GILLETTE,219,SEK,7702018263844
Klädnypor,FIXA,19.95,SEK,7340083496783
LEGO® Disney Princess Förtrollande prinsessresor,LEGO,839,SEK,5702017424835
Glass Daimstrut Mini 6-Pack, Fryst,GB GLACE,51.95,SEK,8722700020868
Ingefära Syltad,LERÖY,44.95,SEK,7033352675995
Wasabi Färsk,LERÖY,39.95,SEK,7033352675964
Rakblad Comfort Breeze,VENUS,185,SEK,7702018886364
Klädnypor 24-Pack,ELDORADO,16.5,SEK,7340083496806
LEGO® Friends Mobilt minihus,LEGO,759,SEK,5702017415208
Choklad Minikycklingar,LINDT,37.95,SEK,4000539647406
Möbeltassar 22Mm,FIXA,16.95,SEK,7340083496813
Engångshyvel Sensor3 Comfort,GILLETTE,69.95,SEK,7702018490240
Hönöknäcke Råg,ÅKES,28.95,SEK,7313635173135
LEGO® City Specialbilverkstad,LEGO,649,SEK,5702017416441
Rakhyvlar PlusSlalom Blue2,GILLETTE,76.95,SEK,7702018466689
Kruka Woody,FORM LIVING,129,SEK,7332844507562
Kronljus Korta Vita,LILJEHOLMENS,79.95,SEK,7310181619100
Standardmjölk Laktosfri,GRÅDÖ MEJERI,21.5,SEK,7340131391947
Vitlök Hackad, Fryst,ELDORADO,12.5,SEK,7340083497544
Pesto Tryffel,GASTRINO,165,SEK,7340083497117
Adventsljusstake Isa Svart,FORM LIVING,129,SEK,7332844507883
Grönsakssoppa,BLÅ BAND,19.95,SEK,7322550031864
Party Mix Original Mix,LATZ,21.95,SEK,7613036354127
Croissant 6-Pack, Fryst,GARANT,32.95,SEK,7311043000845
Adventsljusstake Isa Vit,FORM LIVING,129,SEK,7332844507890
On! Tropical Spice 3mg Portion,ON!,42.95,SEK,73187622
Julgran Papper Natur,FORM LIVING,99.95,SEK,7332844508002
Mach3 Blad,GILLETTE,229,SEK,7702018462834
Julgran Papper Röd,FORM LIVING,99.95,SEK,7332844508019
Party Mix Seaside Mix,LATZ,21.95,SEK,7613036354318
Julgran Papper Grön,FORM LIVING,99.95,SEK,7332844508026
LEGO® Creator Djuphavsvarelser,LEGO,189,SEK,5702016367836
Grillbriketter,FIXA,99.95,SEK,7340083498053
Parmigiano,GIOVANNI FERRARI,59.95,SEK,8001230057613
Nässpray 1mg/ml,OTRIVIN,63.95,SEK,7046261749428
Hundmat Torrfoder Lax/Potatis,PRIMADOG,589,SEK,6430056887180
Ljusgransljus Vita,LILJEHOLMENS,89.95,SEK,7310181625002
Tuggpinne Anka 45-Pack,PRIMADOG,109,SEK,6430056887562
Lundgrens Österlen Slim Portion,LUNDGRENS,40.95,SEK,7350126711483
Tricolore Paket,LINDVALLS KAFFE,47.95,SEK,7310831020072
Lundgrens Österlen Slim Portion Stock,LUNDGRENS,369,SEK,7350126711490
Tunnbröd Fiber,POLARBRÖD,26.95,SEK,7313830006771
Mariestad Öl 0,5%,MARIESTADS,46.95,SEK,7310402027356
Girlang Lärkträd,FORM LIVING,199,SEK,7332844514676
Cat Stick Lax/Makrill,VITAKRAFT,12.5,SEK,4008239393142
Kebabpizza, Fryst,TONY'S PIZZA,51.95,SEK,7350076361455
Mach3Turbo Blad,GILLETTE,195,SEK,7702018462803
Katrinplommon Torkade,ELDORADO,19.95,SEK,7340083476112
Krans Lärkträd,FORM LIVING,159,SEK,7332844514706
Rakgel Fusion Moist Gel,GILLETTE,64.95,SEK,7702018465132
Minijulgran Snö,FORM LIVING,199,SEK,7332844514812
Kalkonsalami,PÄRSONS,31.95,SEK,7330797077484
Mannafrutti XL Jordgubb,MANNAFRUTTI,15.5,SEK,7310090781929
Minijulgran Juteväv,FORM LIVING,199,SEK,7332844518834
Gilleljus Röd 12cm,LILJEHOLMENS,59.95,SEK,7310181609330
Potato Hot Dog Buns,KORVBRÖDSBAGARN,29.95,SEK,7311372167004
Pappersstjärna Spira,FORM LIVING,49.95,SEK,7332844519312
Glitterslips,HEDLUND,59.95,SEK,7320011126722
Tandkräm White Smile,JORDAN,18.95,SEK,7046110031025
Chaource Vitmögelost 22%,FALBYGDENS,79.95,SEK,3184670024201
Tomte Carl 25cm,FORM LIVING,79.95,SEK,7332844519404
Tandkräm Fresh Breath,JORDAN,18.95,SEK,7046110031070
Mild Kvarg Vanilj 0,2% Laktosfri,ARLA,37.5,SEK,4016241050526
Tandkräm Caries Defense,JORDAN,18.95,SEK,7046110031131
Mild Kvarg Hallon 0,2% Laktosfri,ARLA,37.5,SEK,4016241050533
Julstjärna Röd,FORM LIVING,49.95,SEK,7332844520479
Ansiktsservetter,ELDORADO,19.95,SEK,7340083401633
Mild Kvarg Blåbär 0,2% Laktosfri,ARLA,37.5,SEK,4016241050540
Kattmat Ox I Sås,MJAU,10.95,SEK,7300330035509
Julstjärna Vit,FORM LIVING,49.95,SEK,7332844520486
Tvättmedel White,NEUTRAL,53.95,SEK,8720181167133
Mild Kvarg Persika/Passion 0,2% Laktosfri,ARLA,37.5,SEK,4016241050557
Tvättmedel Color,VIA,129,SEK,8720181167140
Datumljus Paraffin,FORM LIVING,29.95,SEK,7332844522220
Morötter Tvättade, Klass 1,RUDENSTAMS,19.95,SEK,7350025160016
Allduk,GRUMME,32.95,SEK,7310610026202
Svartpeppar Mald EKO,KOCKENS,29.95,SEK,7350046469495
Gilleljus 12cm Vit,LILJEHOLMENS,59.95,SEK,7310181658017
QUA KERAMI STEKPANNA 28CM,QUATTRO,329,SEK,7391905003566
Svartpeppar Grovmalen EKO,KOCKENS,29.95,SEK,7350046469488
Vitpeppar EKO,KOCKENS,39.95,SEK,7350046469501
Äppelmos Refill,BOB,22.95,SEK,7310090301660
Tuggrulle Kyckling 20cm,DOGMAN,41.95,SEK,7312133102258
Linsvätska,EASY EYES,54.95,SEK,8717185943405
Sköljmedel Parfymfri,SOFTLAN,32.95,SEK,8718951563155
Sköljmedel Vanilla/Mandarin,SOFTLAN,31.95,SEK,8718951563216
Danska Rundstycken, Fryst,HATTING,31.95,SEK,5701014109844
Värktabletter Hallon,TREO,44.95,SEK,7046261884068
Munskölj Soft Mint,FLUX,67.95,SEK,7350087734118
Lykta Grön LED,KONSTSMIDE,69.95,SEK,7318304129901
Munskölj Granate/Mint,FLUX,67.95,SEK,7350087735207
Folieballong Bukett Guld/Svart,PARTY PACK,99.95,SEK,7332447127433
Salsa Mexicana,BANDEROS,23.95,SEK,7611612700160
Pizza Restorante Salame, Fryst Laktosfri Glutenfri,DR. OETKER,47.95,SEK,4001724022473
Munskölj Junior Hallon,FLUX,67.95,SEK,7350087735382
Kick Original,MALACO,4.95,SEK,5700417006804
Smash Chokladkaka,OLW,24.95,SEK,7310520021724
Munskölj Soft Mint,FLUX,115,SEK,7350087735436
iKaffe,OATLY,23.5,SEK,7394376621666
Kattgodis Minipinnar,PRIMACAT,21.95,SEK,6430069583819
Veggi Sides Bulgur/Zucchini/Kikärter, Fryst,VEGGIE SIDES,31.95,SEK,7310500179209
Sköljmedel Peony Bloom/Frangipani,COMFORT,36.95,SEK,8720181249419
Pumpakärnor EKO,GARANT EKO,43.95,SEK,7340083446900
Kefir Skogsbär Laktosfri,VALIO,27.95,SEK,6408432001536
Veggi Sides Quinoa/Broccoli/Pumpa, Fryst,VEGGIE SIDES,31.95,SEK,7310500179179
Havredryck Banoffe,VALIO,16.95,SEK,6408430102631
Kattmat Lax I Mousse,MJAU,10.95,SEK,7300330035530
Havredryck Delight,VALIO,19.5,SEK,6408430102617
Minibaguetter, Fryst Laktosfri Glutenfri,FRIA,32.95,SEK,7330242200900
Wiernerkorv,MÄLARCHARK,54.95,SEK,7332012013130
X-Tra Allt Mozzarella/Pesto, Fryst,GRANDIOSA,44.95,SEK,7310240071641
Sköljmedel Waterlily,SOFTLAN,29.95,SEK,8718951572218
Kaffe Mellanrost Paket,LINDVALLS KAFFE,47.95,SEK,7310831020034
Tvättmedel Color,NEUTRAL,61.95,SEK,8720181167157
PowerKing,POWERKING,7.95,SEK,7340083497124
Touch Of Taste Oxfond Med Rödvin,BONG,34.95,SEK,7322550052784
Matjessill,PRINSENS,72.95,SEK,7394101300088
Powerking Sockerfri,POWERKING,7.95,SEK,7340083497131
Basmatiris,SULTANA AMIRAH,40.95,SEK,7350043854805
Havrerundel,FAZER,29.95,SEK,7314871705005
Grytborste Trä/Natur,FRIDA,39.95,SEK,7392754140280
Rotfruktsborste Trä/Natur,FRIDA,19.95,SEK,7392754140297
Standardmjölk 3% Laktosfri,FALKÖPINGS MEJERI,21.5,SEK,7393061022306
Volt Slim Smashed Ice S4 Portion,VOLT,34.95,SEK,7311250007101
Rödlök I Nät, Klass 1,None,24.95,SEK,7311041046296
Sladd 5m,KONSTSMIDE,99.95,SEK,7318302999001
Volt Slim Smashed Ice S4 Portion Stock,VOLT,165,SEK,7311250107108
Tandsticka Refill,JORDAN,29.95,SEK,7038513907113
Swave Apple XO Slim Portion,SWAVE,37.95,SEK,7350014730787
Kruksallad Krisp, Klass 1 EKO,None,29.95,SEK,8712119001114
Kapris Havssalt,GARANT,21.95,SEK,7340083479441
Swave Apple XO Slim Portion,SWAVE,155,SEK,7350014730800
Pesto Nötfri,GARANT,31.95,SEK,7340083479434
Sköljmedel Raspberry/Jasmine,SOFTLAN,29.95,SEK,8718951562684
Våtservetter Citron,GUNRY,11.95,SEK,7393481602201
Hårtoning 200 Ebony Black,LOREAL CASTING CREME GLOSS,99.95,SEK,3600520986371
Kattgodis MiniSteak Nöt,PRIMACAT,22.95,SEK,6430069583802
Våtservetter Sensitive,GUNRY,11.95,SEK,7393481602249
Extra Jungfruolivolja Fernando EKO,ZETA,159,SEK,7350027798668
Vegoschnitzel, Fryst,ELDORADO,61.95,SEK,7340083488054
Handkräm,NATUSAN,22.95,SEK,3574661602691
Våtservetter Aloe Vera,GUNRY,11.95,SEK,7393481602225
Räkor Sprödbakade, Fryst,ROYALGREENLAND,69.95,SEK,5740301205876
Kattmat Kastrerad I Sås,MJAU,58.95,SEK,7300330035660
Västerbottensost Riven,VÄSTERBOTTENSOST,123,SEK,7310861081494
Gårdsgoda Extrasaltat,VALIO,49.95,SEK,6408432001178
Leverpastej Bredbar Original,PASTEJKÖKET,15.95,SEK,7310941801066
Chesterfield Red,CHESTERFIELD,61,SEK,73189800
Vallmotoast,ÖSTRAS BRÖD,32.95,SEK,7314320003621
Havre Naturell 3,1%,ARLA JÖRD,20.95,SEK,5711953176654
Korv Rökt Ring,ONSALA,76.95,SEK,7393914003186
Havre Jordgubb 2,8%,ARLA JÖRD,20.95,SEK,5711953176661
Lemon Curd,MACKAYS,34.95,SEK,637793001053
Rökt Gourmetskinka,PÄRSONS,31.95,SEK,7330797088794
Marmelad Orange Seville,MACKAYS,31.95,SEK,637793000902
Marlboro Dark Blue Ks,MARLBORO,62,SEK,73189831
Havredryck Hampa 1,0%,ARLA JÖRD,19.95,SEK,5711953176616
Jordnötsbågar Smoki,SMOKI,26.5,SEK,8600939507025
Hårtoning 834 Caramel Blonde,LOREAL CASTING CREME GLOSS,119,SEK,3600520986609
Havre Barista Lång Hållbarhet 3%,ARLA JÖRD,18.95,SEK,5711953176630
Fröigt Kraftbröd,SÖDERVIDINGE,44.95,SEK,7391737003666
Mini Yoghurt Mango/Banan Laktosfri,YOGGI,26.95,SEK,7311870012158
Mellan Smör & Raps,BREGOTT,48.95,SEK,7311870010932
Tändstickor Extra Långa,SOLSTICKAN,19.95,SEK,7310688001019
Normalsaltat Smör & Raps,BREGOTT,48.95,SEK,7311870010970
Tandoori Chicken,SANTA MARIA,19.95,SEK,7311311003486
Normalsaltat Smör & Raps Laktosfri,BREGOTT,51.95,SEK,7311870010956
Cider Äpple 0,9% EKO KRAV,HERRLJUNGA,17.95,SEK,7312720021818
Extrasaltat Smör & Raps,BREGOTT,48.95,SEK,7311870010987
Mellan Smör & Raps EKO KRAV,BREGOTT,54.95,SEK,7311870010949
Cheese Sauce Salsa Mexicana,BANDEROS,23.95,SEK,7611612700146
Sköljmedel Vanilla/Orchid,SOFTLAN,32.95,SEK,8718951563759
Pesto Rosso,GARANT,31.95,SEK,7311041062661
Mindre Smör & Raps,BREGOTT,48.95,SEK,7311870010925
Gourmetskinka Kokt,PÄRSONS,31.95,SEK,7330797088800
Sköljmedel Magnolia/Lavender,SOFTLAN,29.95,SEK,8718951563841
Normalsaltat Smör & Raps EKO KRAV,BREGOTT,54.95,SEK,7311870010963
Bordstablett Tellus Mörkgrön,NOBLE HOUSE,39.95,SEK,7318161430226
Sköljmedel Dream Fresh,SOFTLAN,32.95,SEK,8718951563247
Helgkyckling Griljerad,GARANT,22.95,SEK,7311043001873
